0.0141,0.9324,0.3832
0.0142,0.9334,0.3801
0.0143,0.9336,0.3779
0.0144,0.9340,0.3742
0.0145,0.9341,0.3716
0.0146,0.9337,0.3695
0.0147,0.9344,0.3673
0.0148,0.9346,0.3652
0.0149,0.9347,0.3628
0.0150,0.9350,0.3600
0.0151,0.9359,0.3573
0.0152,0.9359,0.3542
0.0153,0.9361,0.3519
0.0154,0.9363,0.3487
0.0155,0.9376,0.3464
0.0156,0.9375,0.3441
0.0157,0.9374,0.3419
0.0158,0.9373,0.3396
0.0159,0.9377,0.3370
0.0160,0.9378,0.3343
0.0161,0.9382,0.3317
0.0162,0.9380,0.3291
0.0163,0.9380,0.3272
0.0164,0.9383,0.3243
0.0165,0.9385,0.3220
0.0166,0.9384,0.3199
0.0167,0.9389,0.3177
0.0168,0.9384,0.3151
0.0169,0.9389,0.3126
0.0170,0.9396,0.3095
0.0171,0.9392,0.3074
0.0172,0.9399,0.3043
0.0173,0.9407,0.3017
0.0174,0.9408,0.2991
0.0175,0.9411,0.2972
0.0176,0.9410,0.2948
0.0177,0.9412,0.2925
0.0178,0.9414,0.2901
0.0179,0.9410,0.2883
0.0180,0.9413,0.2864
0.0181,0.9415,0.2839
0.0182,0.9424,0.2814
0.0183,0.9434,0.2792
0.0184,0.9430,0.2770
0.0185,0.9431,0.2744
0.0186,0.9443,0.2728
0.0187,0.9441,0.2717
0.0188,0.9435,0.2689
0.0189,0.9437,0.2665
0.0190,0.9447,0.2638
0.0191,0.9441,0.2611
0.0192,0.9440,0.2589
0.0193,0.9434,0.2564
0.0194,0.9433,0.2539
0.0195,0.9431,0.2514
0.0196,0.9428,0.2500
0.0197,0.9440,0.2481
0.0198,0.9439,0.2462
0.0199,0.9440,0.2445
0.0200,0.9441,0.2432
0.0201,0.9438,0.2419
0.0202,0.9447,0.2403
0.0203,0.9445,0.2378
0.0204,0.9444,0.2358
0.0205,0.9441,0.2327
0.0206,0.9442,0.2311
0.0207,0.9445,0.2290
0.0208,0.9442,0.2274
0.0209,0.9438,0.2258
0.0210,0.9437,0.2239
0.0211,0.9440,0.2216
0.0212,0.9436,0.2198
0.0213,0.9439,0.2176
0.0214,0.9439,0.2155
0.0215,0.9439,0.2140
0.0216,0.9439,0.2123
0.0217,0.9441,0.2111
0.0218,0.9438,0.2098
0.0219,0.9441,0.2075
0.0220,0.9438,0.2064
0.0221,0.9443,0.2046
0.0222,0.9447,0.2026
0.0223,0.9443,0.2010
0.0224,0.9438,0.1993
0.0225,0.9433,0.1976
0.0226,0.9430,0.1964
0.0227,0.9430,0.1947
0.0228,0.9425,0.1930
0.0229,0.9435,0.1913
0.0230,0.9431,0.1899
0.0231,0.9432,0.1883
0.0232,0.9429,0.1874
0.0233,0.9431,0.1863
0.0234,0.9438,0.1850
0.0235,0.9441,0.1843
0.0236,0.9440,0.1821
0.0237,0.9443,0.1813
0.0238,0.9435,0.1787
0.0239,0.9435,0.1770
0.0240,0.9434,0.1748
0.0241,0.9430,0.1737
0.0242,0.9437,0.1722
0.0243,0.9434,0.1696
0.0244,0.9437,0.1687
0.0245,0.9443,0.1670
0.0246,0.9443,0.1652
0.0247,0.9440,0.1644
0.0248,0.9433,0.1624
0.0249,0.9440,0.1608
0.0250,0.9433,0.1588
0.0251,0.9429,0.1577
0.0252,0.9433,0.1570
0.0253,0.9448,0.1557
0.0254,0.9457,0.1547
0.0255,0.9466,0.1536
0.0256,0.9468,0.1522
0.0257,0.9471,0.1511
0.0258,0.9480,0.1501
0.0259,0.9478,0.1494
0.0260,0.9470,0.1473
0.0261,0.9465,0.1459
0.0262,0.9461,0.1448
0.0263,0.9457,0.1436
0.0264,0.9467,0.1427
0.0265,0.9478,0.1418
0.0266,0.9474,0.1408
0.0267,0.9469,0.1393
0.0268,0.9464,0.1380
0.0269,0.9468,0.1373
0.0270,0.9472,0.1364
0.0271,0.9475,0.1352
0.0272,0.9478,0.1342
0.0273,0.9480,0.1328
0.0274,0.9477,0.1319
0.0275,0.9473,0.1310
0.0276,0.9476,0.1297
0.0277,0.9481,0.1292
0.0278,0.9477,0.1281
0.0279,0.9487,0.1267
0.0280,0.9481,0.1252
0.0281,0.9479,0.1247
0.0282,0.9482,0.1236
0.0283,0.9479,0.1228
0.0284,0.9475,0.1220
0.0285,0.9472,0.1212
0.0286,0.9494,0.1205
0.0287,0.9499,0.1197
0.0288,0.9503,0.1186
0.0289,0.9499,0.1177
0.0290,0.9497,0.1172
0.0291,0.9501,0.1162
0.0292,0.9496,0.1151
0.0293,0.9492,0.1141
0.0294,0.9497,0.1133
0.0295,0.9494,0.1127
0.0296,0.9492,0.1123
0.0297,0.9489,0.1115
0.0298,0.9487,0.1112
0.0299,0.9485,0.1107
0.0300,0.9492,0.1102
0.0301,0.9490,0.1097
0.0302,0.9523,0.1090
0.0303,0.9530,0.1084
0.0304,0.9529,0.1082
0.0305,0.9525,0.1073
0.0306,0.9530,0.1063
0.0307,0.9527,0.1057
0.0308,0.9525,0.1052
0.0309,0.9522,0.1046
0.0310,0.9519,0.1039
0.0311,0.9524,0.1030
0.0312,0.9532,0.1026
0.0313,0.9559,0.1021
0.0314,0.9558,0.1017
0.0315,0.9564,0.1010
0.0316,0.9562,0.1004
0.0317,0.9560,0.0999
0.0318,0.9566,0.0991
0.0319,0.9564,0.0987
0.0320,0.9564,0.0986
0.0321,0.9562,0.0981
0.0322,0.9560,0.0977
0.0323,0.9557,0.0971
0.0324,0.9557,0.0970
0.0325,0.9554,0.0964
0.0326,0.9553,0.0961
0.0327,0.9551,0.0957
0.0328,0.9550,0.0956
0.0329,0.9570,0.0953
0.0330,0.9569,0.0951
0.0331,0.9577,0.0946
0.0332,0.9576,0.0943
0.0333,0.9574,0.0939
0.0334,0.9573,0.0936
0.0335,0.9582,0.0932
0.0336,0.9581,0.0930
0.0337,0.9590,0.0926
0.0338,0.9610,0.0923
0.0339,0.9609,0.0921
0.0340,0.9607,0.0915
0.0341,0.9604,0.0910
0.0342,0.9614,0.0907
0.0343,0.9623,0.0903
0.0344,0.9622,0.0899
0.0345,0.9621,0.0898
0.0346,0.9619,0.0893
0.0347,0.9629,0.0890
0.0348,0.9639,0.0886
0.0349,0.9649,0.0884
0.0350,0.9649,0.0884
0.0351,0.9658,0.0878
0.0352,0.9657,0.0875
0.0353,0.9656,0.0873
0.0354,0.9666,0.0868
0.0355,0.9665,0.0866
0.0356,0.9676,0.0863
0.0357,0.9674,0.0860
0.0358,0.9674,0.0860
0.0359,0.9674,0.0860
0.0360,0.9685,0.0858
0.0361,0.9685,0.0856
0.0362,0.9684,0.0855
0.0363,0.9683,0.0853
0.0364,0.9695,0.0852
0.0365,0.9694,0.0851
0.0366,0.9705,0.0847
0.0367,0.9705,0.0847
0.0368,0.9705,0.0847
0.0369,0.9704,0.0844
0.0370,0.9703,0.0843
0.0371,0.9703,0.0842
0.0372,0.9702,0.0840
0.0373,0.9713,0.0837
0.0374,0.9713,0.0835
0.0375,0.9711,0.0831
0.0376,0.9710,0.0829
0.0377,0.9710,0.0828
0.0378,0.9710,0.0827
0.0379,0.9709,0.0826
0.0380,0.9709,0.0824
0.0381,0.9709,0.0824
0.0382,0.9732,0.0822
0.0383,0.9744,0.0820
0.0384,0.9743,0.0818
0.0385,0.9743,0.0817
0.0386,0.9743,0.0816
0.0387,0.9743,0.0816
0.0388,0.9742,0.0813
0.0389,0.9741,0.0811
0.0390,0.9741,0.0810
0.0391,0.9752,0.0808
0.0392,0.9752,0.0807
0.0393,0.9763,0.0803
0.0394,0.9762,0.0798
0.0395,0.9762,0.0797
0.0396,0.9762,0.0797
0.0397,0.9774,0.0795
0.0398,0.9773,0.0793
0.0399,0.9773,0.0792
0.0400,0.9772,0.0791
0.0401,0.9772,0.0791
0.0402,0.9772,0.0790
0.0403,0.9772,0.0790
0.0404,0.9772,0.0789
0.0405,0.9771,0.0787
0.0406,0.9771,0.0785
0.0407,0.9770,0.0784
0.0408,0.9770,0.0784
0.0409,0.9770,0.0783
0.0410,0.9770,0.0781
0.0411,0.9770,0.0781
0.0412,0.9770,0.0781
0.0413,0.9770,0.0781
0.0414,0.9769,0.0780
0.0415,0.9769,0.0778
0.0416,0.9768,0.0776
0.0417,0.9780,0.0773
0.0418,0.9779,0.0770
0.0419,0.9779,0.0770
0.0420,0.9779,0.0769
0.0421,0.9779,0.0768
0.0422,0.9778,0.0767
0.0423,0.9791,0.0765
0.0424,0.9790,0.0763
0.0425,0.9789,0.0760
0.0426,0.9789,0.0757
0.0427,0.9789,0.0757
0.0428,0.9788,0.0754
0.0429,0.9788,0.0753
0.0430,0.9787,0.0752
0.0431,0.9786,0.0748
0.0432,0.9786,0.0747
0.0433,0.9799,0.0745
0.0434,0.9798,0.0743
0.0435,0.9798,0.0741
0.0436,0.9798,0.0741
0.0437,0.9797,0.0738
0.0438,0.9796,0.0736
0.0439,0.9796,0.0735
0.0440,0.9809,0.0734
0.0441,0.9808,0.0730
0.0442,0.9822,0.0729
0.0443,0.9821,0.0725
0.0444,0.9820,0.0724
0.0445,0.9820,0.0723
0.0446,0.9820,0.0723
0.0447,0.9834,0.0721
0.0448,0.9833,0.0719
0.0449,0.9833,0.0719
0.0450,0.9833,0.0718
0.0451,0.9832,0.0716
0.0452,0.9832,0.0715
0.0453,0.9832,0.0714
0.0454,0.9832,0.0713
0.0455,0.9831,0.0712
0.0456,0.9831,0.0709
0.0457,0.9831,0.0708
0.0458,0.9830,0.0706
0.0459,0.9844,0.0705
0.0460,0.9857,0.0701
0.0461,0.9857,0.0701
0.0462,0.9857,0.0700
0.0463,0.9857,0.0700
0.0464,0.9857,0.0700
0.0465,0.9857,0.0699
0.0466,0.9857,0.0699
0.0467,0.9871,0.0698
0.0468,0.9871,0.0695
0.0469,0.9870,0.0694
0.0470,0.9870,0.0693
0.0471,0.9870,0.0693
0.0472,0.9870,0.0692
0.0473,0.9870,0.0690
0.0474,0.9869,0.0689
0.0475,0.9869,0.0688
0.0476,0.9869,0.0688
0.0477,0.9869,0.0685
0.0478,0.9868,0.0682
0.0479,0.9868,0.0681
0.0480,0.9867,0.0679
0.0481,0.9867,0.0677
0.0482,0.9866,0.0673
0.0483,0.9865,0.0669
0.0484,0.9865,0.0666
0.0485,0.9864,0.0664
0.0486,0.9864,0.0663
0.0487,0.9864,0.0662
0.0488,0.9864,0.0660
0.0489,0.9863,0.0658
0.0490,0.9878,0.0656
0.0491,0.9878,0.0655
0.0492,0.9878,0.0655
0.0493,0.9878,0.0654
0.0494,0.9878,0.0654
0.0495,0.9877,0.0651
0.0496,0.9877,0.0650
0.0497,0.9877,0.0649
0.0498,0.9876,0.0647
0.0499,0.9876,0.0644
0.0500,0.9875,0.0642
0.0500,0.9875,0.0642
0.0501,0.9875,0.0642
0.0502,0.9875,0.0641
0.0503,0.9875,0.0641
0.0504,0.9875,0.0639
0.0505,0.9890,0.0636
0.0506,0.9890,0.0635
0.0507,0.9889,0.0632
0.0508,0.9889,0.0630
0.0509,0.9889,0.0628
0.0510,0.9888,0.0625
0.0511,0.9888,0.0624
0.0512,0.9888,0.0623
0.0513,0.9887,0.0622
0.0514,0.9887,0.0619
0.0515,0.9887,0.0618
0.0516,0.9887,0.0617
0.0517,0.9886,0.0614
0.0518,0.9886,0.0612
0.0519,0.9886,0.0612
0.0520,0.9886,0.0612
0.0521,0.9885,0.0609
0.0522,0.9885,0.0608
0.0523,0.9884,0.0603
0.0524,0.9884,0.0602
0.0525,0.9884,0.0602
0.0526,0.9883,0.0600
0.0527,0.9883,0.0597
0.0528,0.9882,0.0595
0.0529,0.9882,0.0592
0.0530,0.9881,0.0590
0.0531,0.9881,0.0589
0.0532,0.9881,0.0586
0.0533,0.9880,0.0585
0.0534,0.9880,0.0583
0.0535,0.9880,0.0583
0.0536,0.9879,0.0579
0.0537,0.9878,0.0576
0.0538,0.9895,0.0573
0.0539,0.9895,0.0573
0.0540,0.9895,0.0569
0.0541,0.9895,0.0569
0.0542,0.9894,0.0565
0.0543,0.9893,0.0560
0.0544,0.9892,0.0557
0.0545,0.9892,0.0555
0.0546,0.9892,0.0554
0.0547,0.9892,0.0553
0.0548,0.9891,0.0551
0.0549,0.9891,0.0549
0.0550,0.9891,0.0549
0.0551,0.9909,0.0548
0.0552,0.9909,0.0547
0.0553,0.9908,0.0546
0.0554,0.9908,0.0546
0.0555,0.9908,0.0541
0.0556,0.9907,0.0540
0.0557,0.9926,0.0538
0.0558,0.9925,0.0535
0.0559,0.9925,0.0533
0.0560,0.9925,0.0532
0.0561,0.9943,0.0528
0.0562,0.9943,0.0526
0.0563,0.9943,0.0524
0.0564,0.9943,0.0524
0.0565,0.9943,0.0524
0.0566,0.9942,0.0521
0.0567,0.9942,0.0519
0.0568,0.9942,0.0518
0.0569,0.9942,0.0516
0.0570,0.9942,0.0514
0.0571,0.9941,0.0512
0.0572,0.9941,0.0509
0.0573,0.9941,0.0508
0.0574,0.9941,0.0507
0.0575,0.9940,0.0504
0.0576,0.9940,0.0503
0.0577,0.9960,0.0501
0.0578,0.9960,0.0501
0.0579,0.9960,0.0501
0.0580,0.9960,0.0498
0.0581,0.9960,0.0496
0.0582,0.9960,0.0495
0.0583,0.9959,0.0493
0.0584,0.9959,0.0489
0.0585,0.9959,0.0486
0.0586,0.9959,0.0484
0.0587,0.9979,0.0481
0.0588,0.9979,0.0480
0.0589,0.9979,0.0480
0.0590,0.9979,0.0480
0.0591,0.9979,0.0478
0.0592,0.9979,0.0478
0.0593,0.9979,0.0477
0.0594,0.9979,0.0477
0.0595,0.9979,0.0475
0.0596,0.9979,0.0472
0.0597,0.9979,0.0469
0.0598,0.9979,0.0468
0.0599,0.9979,0.0467
0.0600,0.9978,0.0465
0.0601,0.9978,0.0465
0.0602,0.9978,0.0462
0.0603,0.9978,0.0462
0.0604,0.9978,0.0459
0.0605,0.9978,0.0458
0.0606,0.9978,0.0456
0.0607,0.9978,0.0456
0.0608,0.9978,0.0454
0.0609,0.9978,0.0452
0.0610,0.9978,0.0450
0.0611,0.9978,0.0449
0.0612,0.9978,0.0447
0.0613,0.9977,0.0444
0.0614,0.9977,0.0442
0.0615,0.9977,0.0440
0.0616,0.9977,0.0438
0.0617,0.9977,0.0437
0.0618,0.9977,0.0435
0.0619,0.9977,0.0434
0.0620,0.9977,0.0433
0.0621,0.9977,0.0431
0.0622,0.9977,0.0428
0.0623,0.9977,0.0426
0.0624,0.9977,0.0426
0.0625,0.9976,0.0425
0.0626,0.9976,0.0424
0.0627,0.9976,0.0423
0.0628,0.9976,0.0421
0.0629,0.9976,0.0421
0.0630,0.9976,0.0420
0.0631,0.9976,0.0419
0.0632,0.9976,0.0419
0.0633,0.9976,0.0417
0.0634,0.9976,0.0417
0.0635,0.9976,0.0416
0.0636,0.9976,0.0416
0.0637,0.9976,0.0416
0.0638,0.9976,0.0413
0.0639,0.9976,0.0412
0.0640,0.9976,0.0410
0.0641,0.9976,0.0409
0.0642,0.9976,0.0409
0.0643,0.9975,0.0408
0.0644,0.9975,0.0408
0.0645,0.9975,0.0405
0.0646,0.9975,0.0403
0.0647,0.9975,0.0403
0.0648,0.9975,0.0403
0.0649,0.9975,0.0402
0.0650,0.9975,0.0401
0.0651,0.9975,0.0401
0.0652,0.9975,0.0398
0.0653,0.9975,0.0394
0.0654,0.9975,0.0394
0.0655,0.9974,0.0391
0.0656,0.9974,0.0390
0.0657,0.9974,0.0390
0.0658,0.9974,0.0386
0.0659,0.9974,0.0386
0.0660,0.9974,0.0386
0.0661,0.9974,0.0385
0.0662,0.9974,0.0384
0.0663,0.9974,0.0384
0.0664,0.9974,0.0384
0.0665,0.9974,0.0384
0.0666,0.9974,0.0382
0.0667,0.9974,0.0381
0.0668,0.9974,0.0380
0.0669,0.9974,0.0379
0.0670,0.9973,0.0377
0.0671,0.9973,0.0375
0.0672,0.9973,0.0373
0.0673,0.9973,0.0371
0.0674,0.9973,0.0366
0.0675,0.9973,0.0365
0.0676,0.9973,0.0364
0.0677,0.9972,0.0362
0.0678,0.9972,0.0361
0.0679,0.9972,0.0359
0.0680,0.9972,0.0358
0.0681,0.9972,0.0356
0.0682,0.9972,0.0355
0.0683,0.9972,0.0355
0.0684,0.9972,0.0354
0.0685,0.9972,0.0352
0.0686,0.9972,0.0351
0.0687,0.9971,0.0349
0.0688,0.9971,0.0348
0.0689,0.9971,0.0346
0.0690,0.9971,0.0345
0.0691,0.9971,0.0341
0.0692,0.9971,0.0341
0.0693,0.9971,0.0341
0.0694,0.9971,0.0339
0.0695,0.9970,0.0335
0.0696,0.9970,0.0332
0.0697,0.9970,0.0331
0.0698,0.9970,0.0330
0.0699,0.9970,0.0328
0.0700,0.9970,0.0328
0.0701,1.0000,0.0326
0.0702,1.0000,0.0325
0.0703,1.0000,0.0325
0.0704,1.0000,0.0324
0.0705,1.0000,0.0323
0.0706,1.0000,0.0320
0.0707,1.0000,0.0318
0.0708,1.0000,0.0316
0.0709,1.0000,0.0315
0.0710,1.0000,0.0312
0.0711,1.0000,0.0312
0.0712,1.0000,0.0310
0.0713,1.0000,0.0309
0.0714,1.0000,0.0306
0.0715,1.0000,0.0306
0.0716,1.0000,0.0304
0.0717,1.0000,0.0302
0.0718,1.0000,0.0299
0.0719,1.0000,0.0298
0.0720,1.0000,0.0296
0.0721,1.0000,0.0291
0.0722,1.0000,0.0290
0.0723,1.0000,0.0290
0.0724,1.0000,0.0289
0.0725,1.0000,0.0287
0.0726,1.0000,0.0286
0.0727,1.0000,0.0285
0.0728,1.0000,0.0282
0.0729,1.0000,0.0281
0.0730,1.0000,0.0279
0.0731,1.0000,0.0278
0.0732,1.0000,0.0275
0.0733,1.0000,0.0274
0.0734,1.0000,0.0274
0.0735,1.0000,0.0274
0.0736,1.0000,0.0274
0.0737,1.0000,0.0273
0.0738,1.0000,0.0271
0.0739,1.0000,0.0270
0.0740,1.0000,0.0269
0.0741,1.0000,0.0267
0.0742,1.0000,0.0264
0.0743,1.0000,0.0260
0.0744,1.0000,0.0259
0.0745,1.0000,0.0259
0.0746,1.0000,0.0256
0.0747,1.0000,0.0255
0.0748,1.0000,0.0255
0.0749,1.0000,0.0254
0.0750,1.0000,0.0253
0.0751,1.0000,0.0253
0.0752,1.0000,0.0251
0.0753,1.0000,0.0250
0.0754,1.0000,0.0249
0.0755,1.0000,0.0247
0.0756,1.0000,0.0245
0.0757,1.0000,0.0245
0.0758,1.0000,0.0245
0.0759,1.0000,0.0244
0.0760,1.0000,0.0243
0.0761,1.0000,0.0240
0.0762,1.0000,0.0240
0.0763,1.0000,0.0236
0.0764,1.0000,0.0235
0.0765,1.0000,0.0232
0.0766,1.0000,0.0231
0.0767,1.0000,0.0229
0.0768,1.0000,0.0226
0.0769,1.0000,0.0226
0.0770,1.0000,0.0225
0.0771,1.0000,0.0223
0.0772,1.0000,0.0221
0.0773,1.0000,0.0217
0.0774,1.0000,0.0215
0.0775,1.0000,0.0214
0.0776,1.0000,0.0213
0.0777,1.0000,0.0211
0.0778,1.0000,0.0210
0.0779,1.0000,0.0207
0.0780,1.0000,0.0207
0.0781,1.0000,0.0205
0.0782,1.0000,0.0204
0.0783,1.0000,0.0202
0.0784,1.0000,0.0200
0.0785,1.0000,0.0198
0.0786,1.0000,0.0196
0.0787,1.0000,0.0194
0.0788,1.0000,0.0192
0.0789,1.0000,0.0191
0.0790,1.0000,0.0190
0.0791,1.0000,0.0190
0.0792,1.0000,0.0190
0.0793,1.0000,0.0190
0.0794,1.0000,0.0190
0.0795,1.0000,0.0188
0.0796,1.0000,0.0187
0.0797,1.0000,0.0186
0.0798,1.0000,0.0185
0.0799,1.0000,0.0184
0.0800,1.0000,0.0183
0.0801,1.0000,0.0178
0.0802,1.0000,0.0176
0.0803,1.0000,0.0176
0.0804,1.0000,0.0174
0.0805,1.0000,0.0171
0.0806,1.0000,0.0168
0.0807,1.0000,0.0168
0.0808,1.0000,0.0166
0.0809,1.0000,0.0163
0.0810,1.0000,0.0160
0.0811,1.0000,0.0158
0.0812,1.0000,0.0158
0.0813,1.0000,0.0157
0.0814,1.0000,0.0155
0.0815,1.0000,0.0155
0.0816,1.0000,0.0154
0.0817,1.0000,0.0154
0.0818,1.0000,0.0151
0.0819,1.0000,0.0150
0.0820,1.0000,0.0150
0.0821,1.0000,0.0150
0.0822,1.0000,0.0148
0.0823,1.0000,0.0148
0.0824,1.0000,0.0147
0.0825,1.0000,0.0147
0.0826,1.0000,0.0147
0.0827,1.0000,0.0147
0.0828,1.0000,0.0147
0.0829,1.0000,0.0147
0.0830,1.0000,0.0146
0.0831,1.0000,0.0145
0.0832,1.0000,0.0143
0.0833,1.0000,0.0143
0.0834,1.0000,0.0143
0.0835,1.0000,0.0143
0.0836,1.0000,0.0142
0.0837,1.0000,0.0142
0.0838,1.0000,0.0142
0.0839,1.0000,0.0140
0.0840,1.0000,0.0137
0.0841,1.0000,0.0135
0.0842,1.0000,0.0135
0.0843,1.0000,0.0135
0.0844,1.0000,0.0135
0.0845,1.0000,0.0135
0.0846,1.0000,0.0132
0.0847,1.0000,0.0131
0.0848,1.0000,0.0130
0.0849,1.0000,0.0130
0.0850,1.0000,0.0129
0.0851,1.0000,0.0128
0.0852,1.0000,0.0128
0.0853,1.0000,0.0128
0.0854,1.0000,0.0127
0.0855,1.0000,0.0127
0.0856,1.0000,0.0127
0.0857,1.0000,0.0127
0.0858,1.0000,0.0127
0.0859,1.0000,0.0126
0.0860,1.0000,0.0126
0.0861,1.0000,0.0126
0.0862,1.0000,0.0126
0.0863,1.0000,0.0125
0.0864,1.0000,0.0124
0.0865,1.0000,0.0124
0.0866,1.0000,0.0123
0.0867,1.0000,0.0122
0.0868,1.0000,0.0121
0.0869,1.0000,0.0121
0.0870,1.0000,0.0121
0.0871,1.0000,0.0121
0.0872,1.0000,0.0120
0.0873,1.0000,0.0120
0.0874,1.0000,0.0120
0.0875,1.0000,0.0119
0.0876,1.0000,0.0117
0.0877,1.0000,0.0116
0.0878,1.0000,0.0116
0.0879,1.0000,0.0114
0.0880,1.0000,0.0113
0.0881,1.0000,0.0112
0.0882,1.0000,0.0111
0.0883,1.0000,0.0108
0.0884,1.0000,0.0108
0.0885,1.0000,0.0107
0.0886,1.0000,0.0106
0.0887,1.0000,0.0105
0.0888,1.0000,0.0105
0.0889,1.0000,0.0105
0.0890,1.0000,0.0103
0.0891,1.0000,0.0103
0.0892,1.0000,0.0102
0.0893,1.0000,0.0102
0.0894,1.0000,0.0102
0.0895,1.0000,0.0100
0.0896,1.0000,0.0100
0.0897,1.0000,0.0097
0.0898,1.0000,0.0097
0.0899,1.0000,0.0097
0.0900,1.0000,0.0097
0.0901,1.0000,0.0096
0.0902,1.0000,0.0094
0.0903,1.0000,0.0093
0.0904,1.0000,0.0092
0.0905,1.0000,0.0092
0.0906,1.0000,0.0091
0.0907,1.0000,0.0090
0.0908,1.0000,0.0089
0.0909,1.0000,0.0089
0.0910,1.0000,0.0089
0.0911,1.0000,0.0088
0.0912,1.0000,0.0088
0.0913,1.0000,0.0087
0.0914,1.0000,0.0084
0.0915,1.0000,0.0080
0.0916,1.0000,0.0079
0.0917,1.0000,0.0079
0.0918,1.0000,0.0078
0.0919,1.0000,0.0078
0.0920,1.0000,0.0077
0.0921,1.0000,0.0077
0.0922,1.0000,0.0076
0.0923,1.0000,0.0076
0.0924,1.0000,0.0075
0.0925,1.0000,0.0074
0.0926,1.0000,0.0072
0.0927,1.0000,0.0071
0.0928,1.0000,0.0069
0.0929,1.0000,0.0067
0.0930,1.0000,0.0067
0.0931,1.0000,0.0066
